FECHA,DESCRIPCION,CREDIT/DEBIT,SALDO,MES,CATEGORIA
2025-12-07 05:00:00,ABONO INTERESES AHORROS,31.7,22784973.720000003,,
2025-12-07 05:00:00,RETIRO CAJERO,-100000.0,22684973.720000003,,
2025-12-07 05:00:00,COMPRA EN  DECATHLON,-67000.0,22617973.720000003,,
2025-12-12 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-1169500.0,21448473.720000003,,
2025-12-12 05:00:00,COMPRA EN  METRO IBAG,-204708.0,21243765.720000003,,
2025-12-12 05:00:00,ABONO INTERESES AHORROS,154.9,21243920.62,,
2025-12-12 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,17587027.0,38830947.620000005,,
2025-12-13 05:00:00,RETIRO CAJERO,-500000.0,38330947.620000005,,
2025-12-13 05:00:00,COMPRA EN  DROGUERIA,-22800.0,38308147.620000005,,
2025-12-13 05:00:00,ABONO INTERESES AHORROS,53.19,38308200.81,,
2025-12-14 05:00:00,COMPRA EN  LITTLE MIC,-54064.0,38254136.81,,
2025-12-14 05:00:00,COMPRA EN  FALABELLA,-149990.0,38104146.81,,
2025-12-14 05:00:00,ABONO INTERESES AHORROS,52.47,38104199.28,,
2025-12-14 05:00:00,COMPRA EN  TIENDA TU,-219800.0,37884399.28,,
2025-12-14 05:00:00,COMPRA EN  ALMACEN CA,-159900.0,37724499.28,,
2025-12-14 05:00:00,COMPRA EN  ELA ESTACI,-104930.0,37619569.28,,
2025-12-14 05:00:00,COMPRA EN  PUMA STORE,-259800.0,37359769.28,,
2025-12-14 05:00:00,COMPRA EN  SUPERMERCA,-46937.0,37312832.28,,
2025-12-15 05:00:00,RETIRO CAJERO,-100000.0,37212832.28,,
2025-12-15 05:00:00,RETIRO CAJERO,-1500000.0,35712832.28,,
2025-12-15 05:00:00,ABONO INTERESES AHORROS,51.11,35712883.39,,
2025-12-16 05:00:00,ABONO INTERESES AHORROS,48.92,35712932.31,,
2025-12-16 05:00:00,COMPRA EN  KIOTO,-55250.0,35657682.31,,
2025-12-17 05:00:00,COMPRA EN  SUPERMERCA,-222600.0,35435082.31,,
2025-12-17 05:00:00,ABONO INTERESES AHORROS,48.84,35435131.15,,
2025-12-18 05:00:00,ABONO INTERESES AHORROS,48.54,35435179.69,,
2025-12-18 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,5628278.0,41063457.69,,
2025-12-19 05:00:00,ABONO INTERESES AHORROS,56.25,41063513.94,,
2025-12-19 05:00:00,COMPRA EN  SUPERMERCA,-51466.0,41012047.94,,
2025-12-20 05:00:00,ABONO INTERESES AHORROS,56.18,41012104.120000005,,
2025-12-20 05:00:00,PAGO QR CONSULTORIO C,-480000.0,40532104.120000005,,
2025-12-20 05:00:00,COMPRA EN  PWSCCO*BBC,-52684.0,40479420.120000005,,
2025-12-20 05:00:00,COMPRA EN  EXITO CALL,-35360.0,40444060.120000005,,
2025-12-20 05:00:00,COMPRA EN  SUPERMERCA,-189004.0,40255056.120000005,,
2025-12-21 05:00:00,ABONO INTERESES AHORROS,55.14,40255111.260000005,,
2025-12-21 05:00:00,RETIRO CAJERO,-500000.0,39755111.260000005,,
2025-12-21 05:00:00,COMPRA EN  SUPERMERCA,-31699.0,39723412.260000005,,
