,FECHA,DESCRIPCION,CREDIT/DEBIT,SALDO,MONEDA
585,2025-08-07 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,195904.0,28944822.21,COP
586,2025-08-07 00:00:00,RETIRO CAJERO  CAJERO AUTO C.C,-300000.0,27968300.52,COP
587,2025-08-08 00:00:00,COMPRA EN  SUPERMERCA,-31450.0,27766987.74,COP
588,2025-08-08 00:00:00,ABONO INTERESES AHORROS,37.22,27968337.74,COP
589,2025-08-08 00:00:00,COMPRA EN  ARTURO CAL,-169900.0,27798437.74,COP
590,2025-08-08 00:00:00,COMPRA EN  SUPERTIEND,-236408.0,27172979.74,COP
591,2025-08-08 00:00:00,COMPRA EN  PLANETA SP,-296000.0,27470987.74,COP
592,2025-08-08 00:00:00,COMPRA EN  JV IBAGUE,-61600.0,27409387.74,COP
593,2025-08-09 00:00:00,ABONO INTERESES AHORROS,36.8,27173016.54,COP
594,2025-08-09 00:00:00,COMPRA EN  SUPERMERCA,-305012.0,26868004.54,COP
595,2025-08-10 00:00:00,ABONO INTERESES AHORROS,36.61,26868041.15,COP
596,2025-08-10 00:00:00,COMPRA EN  BOLD*EL SO,-142700.0,26725341.15,COP
597,2025-08-11 00:00:00,ABONO INTERESES AHORROS,35.13,26725376.28,COP
598,2025-08-11 00:00:00,COMPRA EN  FALABELLA,-679870.0,26045506.28,COP
599,2025-08-11 00:00:00,COMPRA EN  RICOTTA TR,-55900.0,25989606.28,COP
600,2025-08-11 00:00:00,PAGO PSE Mercadopago Colombia,-340000.0,25649606.28,COP
601,2025-08-12 00:00:00,ABONO INTERESES AHORROS,33.79,25649640.07,COP
602,2025-08-12 00:00:00,COMPRA EN  KIOTO,-239355.0,25410285.07,COP
603,2025-08-12 00:00:00,COMPRA EN  FALABELLA,-739970.0,24670315.07,COP
604,2025-08-13 00:00:00,COMPRA EN  SUPERMERCA,-107700.0,24562647.34,COP
605,2025-08-13 00:00:00,RETIRO CAJERO  ATM PLAZA DEL B,-1000000.0,23562647.34,COP
606,2025-08-13 00:00:00,ABONO INTERESES AHORROS,32.27,24670347.34,COP
607,2025-08-14 00:00:00,PAGO DE NOMI UNIV DE IBAGUE,3706460.0,27269107.34,COP
608,2025-08-14 00:00:00,ABONO INTERESES AHORROS,37.13,27269144.47,COP
609,2025-08-14 00:00:00,COMPRA EN  JUAN VALDE,-78900.0,27190244.47,COP
610,2025-08-14 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-80000.0,27110244.47,COP
611,2025-08-15 00:00:00,ABONO INTERESES AHORROS,35.8,27110280.27,COP
612,2025-08-15 00:00:00,COMPRA EN  FARMATODO,-655615.0,26454665.27,COP
613,2025-08-15 00:00:00,COMPRA EN  SONATA CAF,-148500.0,26306165.27,COP
614,2025-08-15 00:00:00,COMPRA EN  SUPERMERCA,-25400.0,26280765.27,COP
615,2025-08-15 00:00:00,COMPRA EN  DROGUERIA,-141200.0,26139565.27,COP
616,2025-08-16 00:00:00,ABONO INTERESES AHORROS,35.67,26139600.94,COP
617,2025-08-16 00:00:00,COMPRA EN  JUMBO ATLA,-99852.0,26039748.94,COP
618,2025-08-17 00:00:00,COMPRA EN  JUMBO ATLA,-197467.0,25842281.94,COP
619,2025-08-18 00:00:00,ABONO INTERESES AHORROS,70.8,25842352.74,COP
620,2025-08-19 00:00:00,COMPRA EN  PAP JOHNS,-57800.0,25784552.74,COP
621,2025-08-22 00:00:00,ABONO INTERESES AHORROS,141.28,25784694.02,COP
622,2025-08-23 00:00:00,ABONO INTERESES AHORROS,35.03,25784729.05,COP
623,2025-08-23 00:00:00,COMPRA EN  SUPERMERCA,-172473.0,25612256.05,COP
624,2025-08-23 00:00:00,COMPRA EN  SUPERMERCA,-33600.0,25578656.05,COP
625,2025-08-24 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-35200.0,25543456.05,COP
626,2025-08-24 00:00:00,COMPRA EN  SUPERMERCA,-60306.0,25483150.05,COP
627,2025-08-24 00:00:00,COMPRA EN  SUPERTIEND,-161056.0,25322094.05,COP
628,2025-08-25 00:00:00,ABONO INTERESES AHORROS,69.36,25322163.41,COP
629,2025-08-26 00:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,25290163.41,COP
630,2025-08-26 00:00:00,RETIRO CAJERO,-200000.0,25090163.41,COP
631,2025-08-28 00:00:00,ABONO INTERESES AHORROS,103.11,25090266.52,COP
632,2025-08-29 00:00:00,PAGO DE NOMI UNIV DE IBAGUE,3624860.0,28715126.52,COP
633,2025-08-29 00:00:00,ABONO INTERESES AHORROS,39.24,28715165.76,COP
634,2025-08-29 00:00:00,PAGO APP ALCANOS DE COLOMBIA,-69610.0,28645555.76,COP
635,2025-08-30 00:00:00,ABONO INTERESES AHORROS,37.49,28645593.25,COP
636,2025-08-30 00:00:00,COMPRA EN  JUAN VALDE,-42500.0,28603093.25,COP
637,2025-08-30 00:00:00,COMPRA EN  SURTIPLAZA,-155992.0,28447101.25,COP
638,2025-08-30 00:00:00,COMPRA EN  SUPERMERCA,-49503.0,28397598.25,COP
639,2025-08-30 00:00:00,COMPRA EN  FXA SHOP M,-29450.0,28368148.25,COP
640,2025-08-30 00:00:00,RETIRO CAJERO,-1000000.0,27368148.25,COP
641,2025-08-31 00:00:00,ABONO INTERESES AHORROS,37.35,27368185.6,COP
642,2025-08-31 00:00:00,COMPRA EN  METRO IBAG,-69446.0,27298739.6,COP
643,2025-08-31 00:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,27266739.6,COP
644,2025-09-01 00:00:00,ABONO INTERESES AHORROS,36.41,27266776.01,COP
645,2025-09-01 00:00:00,RETIRO CAJERO  ATM PLAZA DEL B,-500000.0,26699486.01,COP
646,2025-09-01 00:00:00,COMPRA EN  SUPERMERCA,-37090.0,27229686.01,COP
647,2025-09-01 00:00:00,COMPRA EN  TIENDA D1,-30200.0,27199486.01,COP
648,2025-09-01 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-120000.0,26579486.01,COP
649,2025-09-02 00:00:00,ABONO INTERESES AHORROS,35.89,26579521.9,COP
650,2025-09-02 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-18900.0,26560621.9,COP
651,2025-09-02 00:00:00,COMPRA EN  SURTIPLAZA,-115282.0,26445339.9,COP
652,2025-09-02 00:00:00,TRASLADO VIRTUAL OTROS BANCOS,-240245.0,26205094.9,COP
653,2025-09-02 00:00:00,AJUSTE INTERES AHORROS DB,-0.01,26205094.89,COP
654,2025-09-02 00:00:00,COMISION TRASLADO OTROS BANCOS,-7300.0,26197794.89,COP
655,2025-09-02 00:00:00,IVA COMIS TRASLADO OTROS BCOS,-1387.0,26196407.89,COP
656,2025-09-03 00:00:00,ABONO INTERESES AHORROS,35.68,26196443.57,COP
657,2025-09-03 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-150000.0,26046443.57,COP
658,2025-09-04 00:00:00,ABONO INTERESES AHORROS,35.64,26046479.21,COP
659,2025-09-04 00:00:00,COMPRA EN  SUPERMERCA,-26000.0,26020479.21,COP
660,2025-09-05 00:00:00,ABONO INTERESES AHORROS,35.37,26020514.58,COP
661,2025-09-05 00:00:00,RETIRO CAJERO  UNIVERSIDAD IBA,-200000.0,25820514.58,COP
662,2025-09-06 00:00:00,COMPRA EN  SUPERMERCA,-171197.0,25649317.58,COP
663,2025-09-10 00:00:00,ABONO INTERESES AHORROS,175.65,25649493.23,COP
664,2025-09-11 00:00:00,ABONO INTERESES AHORROS,35.11,25649528.34,COP
665,2025-09-11 00:00:00,COMPRA EN  SUPERMERCA,-17538.0,25631990.34,COP
666,2025-09-12 00:00:00,PAGO DE NOMI UNIV DE IBAGUE,3706460.0,29338450.34,COP
667,2025-09-12 00:00:00,ABONO INTERESES AHORROS,38.78,29338489.12,COP
668,2025-09-12 00:00:00,COMPRA EN  SUPERMERCA,-23400.0,29315089.12,COP
669,2025-09-12 00:00:00,RETIRO CAJERO,-900000.0,28415089.12,COP
670,2025-09-12 00:00:00,RETIRO CAJERO  ATM PLAZA DEL B,-100000.0,28315089.12,COP
671,2025-09-13 00:00:00,COMPRA EN  SURTIPLAZA,-249650.0,27807357.75,COP
672,2025-09-13 00:00:00,ABONO INTERESES AHORROS,37.63,28315126.75,COP
673,2025-09-13 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-207219.0,28107907.75,COP
674,2025-09-13 00:00:00,COMPRA EN  LA MANSION,-50900.0,28057007.75,COP
675,2025-09-13 00:00:00,COMPRA EN  TIENDA D1,-51500.0,27718857.75,COP
676,2025-09-13 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,27596757.75,COP
677,2025-09-13 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,27474657.75,COP
678,2025-09-13 00:00:00,COMPRA EN  JV IBAGUE,-37000.0,27770357.75,COP
679,2025-09-14 00:00:00,COMPRA EN  BOLD*Orian,-21700.0,27452957.75,COP
680,2025-09-15 00:00:00,ABONO INTERESES AHORROS,75.2,27453032.95,COP
681,2025-09-16 00:00:00,RETIRO CAJERO  UNIVERSIDAD IBA,-200000.0,27253032.95,COP
682,2025-09-18 00:00:00,ABONO INTERESES AHORROS,111.99,27253144.94,COP
683,2025-09-19 00:00:00,ABONO INTERESES AHORROS,37.01,27253181.95,COP
684,2025-09-19 00:00:00,COMPRA EN  SUPERMERCA,-53872.0,27199309.95,COP
685,2025-09-19 00:00:00,PAGO PSE COMUNICACION CELULAR,-133296.0,27066013.95,COP
686,2025-09-19 00:00:00,PAGO APP ALCANOS DE COLOMBIA,-48280.0,27017733.95,COP
687,2025-09-20 00:00:00,ABONO INTERESES AHORROS,36.91,27017770.86,COP
688,2025-09-20 00:00:00,COMPRA EN  SURTIPLAZA,-70700.0,26947070.86,COP
689,2025-09-21 00:00:00,COMPRA EN  SUPERMERCA,-47985.0,26899085.86,COP
690,2025-09-24 00:00:00,ABONO INTERESES AHORROS,147.36,26899233.22,COP
691,2025-09-25 00:00:00,ABONO INTERESES AHORROS,36.78,26899270.0,COP
692,2025-09-25 00:00:00,COMPRA EN  TIENDA D1,-45500.0,26853770.0,COP
693,2025-09-26 00:00:00,ABONO INTERESES AHORROS,36.65,26853806.65,COP
694,2025-09-26 00:00:00,COMPRA EN  SUPERMERCA,-61632.0,26792174.65,COP
695,2025-09-26 00:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,26760174.65,COP
696,2025-09-27 00:00:00,ABONO INTERESES AHORROS,36.58,26760211.23,COP
697,2025-09-27 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-18900.0,26741311.23,COP
698,2025-09-27 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-35200.0,26706111.23,COP
699,2025-09-28 00:00:00,ABONO INTERESES AHORROS,36.52,26706147.75,COP
700,2025-09-28 00:00:00,COMPRA EN  SUPERMERCA,-42522.0,26663625.75,COP
701,2025-09-29 00:00:00,PAGO DE NOMI UNIV DE IBAGUE,3624860.0,30288485.75,COP
702,2025-09-29 00:00:00,ABONO INTERESES AHORROS,41.38,30288527.13,COP
703,2025-09-29 00:00:00,PAGO PSE Validda SAS,-76000.0,30212527.13,COP
704,2025-09-30 00:00:00,RETIRO CAJERO  UNIVERSIDAD IBA,-500000.0,28712565.8,COP
705,2025-09-30 00:00:00,ABONO INTERESES AHORROS,38.67,30212565.8,COP
706,2025-09-30 00:00:00,RETIRO CAJERO  UNIVERSIDAD IBA,-1000000.0,29212565.8,COP
707,2025-09-30 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-120000.0,28352320.8,COP
708,2025-09-30 00:00:00,TRASLADO VIRTUAL OTROS BANCOS,-240245.0,28472320.8,COP
709,2025-09-30 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-120000.0,28232320.8,COP
710,2025-10-01 05:00:00,IVA COMIS TRASLADO OTROS BCOS,-1387.0,28230933.8,COP
711,2025-10-01 05:00:00,AJUSTE INTERES AHORROS DB,-0.01,28230933.79,COP
712,2025-10-01 05:00:00,PAGO INTERBANC UNIVERSIDAD DEL,376273.0,28607206.79,COP
713,2025-10-01 05:00:00,COMISION TRASLADO OTROS BANCOS,-7300.0,28599906.79,COP
714,2025-10-03 05:00:00,PAGO PSE Wingo Aerorepublica,-2606588.0,25993318.79,COP
715,2025-10-03 05:00:00,ABONO INTERESES AHORROS,78.34,25993397.130000003,COP
716,2025-10-04 05:00:00,COMPRA EN  LEVIS ACQU,-319900.0,25673497.130000003,COP
717,2025-10-04 05:00:00,ABONO INTERESES AHORROS,35.6,25673532.73,COP
718,2025-10-05 05:00:00,ABONO INTERESES AHORROS,35.16,25673567.89,COP
719,2025-10-05 05:00:00,COMPRA EN  TAN BELLO,-88000.0,25585567.89,COP
720,2025-10-05 05:00:00,COMPRA EN  DROGUERIA,-35200.0,25550367.89,COP
721,2025-10-05 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,25518367.89,COP
722,2025-10-09 05:00:00,ABONO INTERESES AHORROS,139.8,25518507.69,COP
723,2025-10-09 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-152950.0,25365557.69,COP
724,2025-10-10 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,3706460.0,29072017.69,COP
725,2025-10-10 05:00:00,ABONO INTERESES AHORROS,34.74,29072052.43,COP
726,2025-10-11 05:00:00,COMPRA EN  TJV AEROPU,-14400.0,29057652.43,COP
727,2025-10-11 05:00:00,ABONO INTERESES AHORROS,39.82,29057692.25,COP
728,2025-10-12 05:00:00,ABONO INTERESES AHORROS,39.8,29057732.05,COP
729,2025-10-12 05:00:00,COMPRA EN  JUAN VALDE,-34800.0,29022932.05,COP
730,2025-10-12 05:00:00,COMPRA EN  SUPERMERCA,-34901.0,28988031.05,COP
731,2025-10-13 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,28865931.05,COP
732,2025-10-13 05:00:00,ABONO INTERESES AHORROS,39.7,28865970.75,COP
733,2025-10-13 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,28743870.75,COP
734,2025-10-13 05:00:00,COMPRA EN  TIENDA D1,-34140.0,28709730.75,COP
735,2025-10-13 05:00:00,COMPRA EN  SUPERMERCA,-29000.0,28680730.75,COP
736,2025-10-13 05:00:00,RETIRO CAJERO,-2000000.0,26680730.75,COP
737,2025-10-14 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-4281.0,26676449.75,COP
738,2025-10-14 05:00:00,PAGO PSE MOVII SA,-200000.0,26476449.75,COP
739,2025-10-14 05:00:00,ABONO INTERESES AHORROS,36.54,26476486.29,COP
740,2025-10-16 05:00:00,COMPRA EN  SUPERMERCA,-82330.0,26394156.29,COP
741,2025-10-16 05:00:00,ABONO INTERESES AHORROS,72.52,26394228.810000002,COP
742,2025-10-18 05:00:00,COMPRA EN  FUENTE DE,-56200.0,26338028.810000002,COP
743,2025-10-18 05:00:00,COMPRA EN  HOMECENTER,-295900.0,26042128.810000002,COP
744,2025-10-18 05:00:00,COMPRA EN  EXITO WOW,-159940.0,25882188.810000002,COP
745,2025-10-18 05:00:00,ABONO INTERESES AHORROS,72.3,25882261.11,COP
746,2025-10-19 05:00:00,COMPRA EN  SUPERMERCA,-150964.0,25731297.11,COP
747,2025-10-19 05:00:00,ABONO INTERESES AHORROS,35.45,25731332.560000002,COP
748,2025-10-20 05:00:00,ABONO INTERESES AHORROS,35.24,25731367.8,COP
749,2025-10-20 05:00:00,COMPRA EN  TIENDA D1,-18290.0,25713077.8,COP
750,2025-10-21 05:00:00,PAGO SUC VIRT TC MASTER PESOS,-124200.0,25588877.8,COP
751,2025-10-21 05:00:00,ABONO INTERESES AHORROS,35.22,25588913.020000003,COP
752,2025-10-21 05:00:00,PAGO SUC VIRT TC MASTER DOLAR,-663011.46,24925901.560000002,COP
753,2025-10-22 05:00:00,ABONO INTERESES AHORROS,34.14,24925935.700000003,COP
754,2025-10-22 05:00:00,COMPRA EN  JUAN VALDE,-39900.0,24886035.700000003,COP
755,2025-10-22 05:00:00,RETIRO CAJERO,-500000.0,24386035.700000003,COP
756,2025-10-23 05:00:00,COMPRA EN  SUPERMERCA,-34603.0,24351432.700000003,COP
757,2025-10-23 05:00:00,ABONO INTERESES AHORROS,33.4,24351466.1,COP
758,2025-10-25 05:00:00,RETIRO CAJERO,-200000.0,24151466.1,COP
759,2025-10-25 05:00:00,ABONO INTERESES AHORROS,66.7,24151532.8,COP
760,2025-10-25 05:00:00,COMPRA EN  SUPERMERCA,-159383.0,23992149.8,COP
761,2025-10-26 05:00:00,COMPRA EN  SUPERMERCA,-41985.0,23950164.8,COP
762,2025-10-26 05:00:00,ABONO INTERESES AHORROS,32.86,23950197.660000004,COP
763,2025-10-27 05:00:00,ABONO INTERESES AHORROS,32.8,23950230.46,COP
764,2025-10-27 05:00:00,PAGO PSE COMUNICACION CELULAR,-133296.0,23816934.46,COP
765,2025-10-27 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,23784934.46,COP
766,2025-10-29 05:00:00,RETIRO CAJERO,-100000.0,23684934.46,COP
767,2025-10-29 05:00:00,ABONO INTERESES AHORROS,65.16,23684999.62,COP
768,2025-10-29 05:00:00,COMPRA EN  UNIVERSIDA,-5300.0,23679699.62,COP
769,2025-10-30 05:00:00,COMPRA EN  SUPERMERCA,-35400.0,23644299.62,COP
770,2025-10-30 05:00:00,PAGO SUC VIRT TC MASTER DOLAR,-194264.5,23450035.12,COP
771,2025-10-30 05:00:00,ABONO INTERESES AHORROS,32.43,23450067.55,COP
772,2025-10-30 05:00:00,RETIRO CAJERO,-1000000.0,22450067.55,COP
773,2025-10-30 05:00:00,PAGO SUC VIRT TC MASTER PESOS,-18900.0,22431167.55,COP
774,2025-10-30 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,3624860.0,26056027.55,COP
775,2025-10-31 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-119350.0,25936677.55,COP
776,2025-10-31 05:00:00,COMPRA EN  SUPERMERCA,-59530.0,25877147.55,COP
777,2025-10-31 05:00:00,COMPRA EN  SONATA CAF,-59400.0,25817747.55,COP
778,2025-10-31 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-119350.0,25698397.55,COP
779,2025-10-31 05:00:00,ABONO INTERESES AHORROS,35.69,25698433.240000002,COP
780,2025-10-31 05:00:00,TRASLADO VIRTUAL OTROS BANCOS,-241545.0,25456888.240000002,COP
781,2025-10-31 05:00:00,ABONO INTERESES AHORROS,34.87,25456923.110000003,COP
782,2025-11-01 05:00:00,COMISION TRASLADO OTROS BANCOS,-7300.0,25449623.110000003,COP
783,2025-11-01 05:00:00,AJUSTE INTERES AHORROS DB,-0.01,25449623.1,COP
784,2025-11-01 05:00:00,IVA COMIS TRASLADO OTROS BCOS,-1387.0,25448236.1,COP
785,2025-11-01 05:00:00,COMPRA EN  SURTIPLAZA,-159300.0,25288936.1,COP
786,2025-11-02 05:00:00,ABONO INTERESES AHORROS,34.64,25288970.740000002,COP
787,2025-11-02 05:00:00,COMPRA EN  FUENTE DE,-48000.0,25240970.740000002,COP
788,2025-11-02 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,25208970.740000002,COP
789,2025-11-03 05:00:00,ABONO INTERESES AHORROS,34.53,25209005.270000003,COP
790,2025-11-03 05:00:00,PAGO APP CELSIA COLOMBIA TOLI,-94853.0,25114152.270000003,COP
791,2025-11-03 05:00:00,COMPRA EN  SUPERMERCA,-34806.0,25079346.270000003,COP
792,2025-11-03 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-80000.0,24999346.270000003,COP
793,2025-11-03 05:00:00,PAGO APP IBAL SA ESP OFICIAL,-39200.0,24960146.270000003,COP
794,2025-11-04 05:00:00,ABONO INTERESES AHORROS,34.19,24960180.46,COP
795,2025-11-04 05:00:00,RETIRO CAJERO,-1000000.0,23960180.46,COP
796,2025-11-04 05:00:00,SALDO A FAVOR TARJETA CREDITO,2090.02,23962270.48,COP
797,2025-11-05 05:00:00,ABONO INTERESES AHORROS,32.82,23962303.3,COP
798,2025-11-05 05:00:00,PAGO PSE Wingo Aerorepublica,-3040482.0,20921821.3,COP
799,2025-11-07 05:00:00,ABONO INTERESES AHORROS,57.32,20921878.62,COP
800,2025-11-07 05:00:00,COMPRA EN  SUPERMERCA,-33523.0,20888355.62,COP
801,2025-11-08 05:00:00,COMPRA EN  FUENTE DE,-28800.0,20859555.62,COP
802,2025-11-08 05:00:00,ABONO INTERESES AHORROS,28.61,20859584.230000004,COP
803,2025-11-13 05:00:00,PAGO QR ELECTROSERVIC,-17000.0,20842584.230000004,COP
804,2025-11-13 05:00:00,ABONO INTERESES AHORROS,142.85,20842727.080000002,COP
805,2025-11-14 05:00:00,RETIRO CAJERO,-1000000.0,19842727.080000002,COP
806,2025-11-14 05:00:00,ABONO INTERESES AHORROS,28.55,19842755.630000003,COP
807,2025-11-14 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,3706460.0,23549215.630000003,COP
808,2025-11-15 05:00:00,COMPRA EN  SUPERMERCA,-27796.0,23521419.630000003,COP
809,2025-11-15 05:00:00,COMPRA EN  FONDANT CA,-41000.0,23480419.630000003,COP
810,2025-11-15 05:00:00,COMPRA EN  FUENTE DE,-38400.0,23442019.630000003,COP
811,2025-11-15 05:00:00,ABONO INTERESES AHORROS,32.25,23442051.880000003,COP
812,2025-11-16 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,23319951.880000003,COP
813,2025-11-16 05:00:00,ABONO INTERESES AHORROS,32.11,23319983.990000002,COP
814,2025-11-16 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,23197883.990000002,COP
815,2025-11-18 05:00:00,PAGO PSE MOVII SA,-200000.0,22997883.990000002,COP
816,2025-11-18 05:00:00,RETIRO CAJERO,-20000.0,22977883.990000002,COP
817,2025-11-18 05:00:00,ABONO INTERESES AHORROS,63.54,22977947.53,COP
818,2025-11-19 05:00:00,ABONO INTERESES AHORROS,31.47,22977979.000000004,COP
819,2025-11-19 05:00:00,PAGO PSE COMUNICACION CELULAR,-133296.0,22844683.000000004,COP
820,2025-11-20 05:00:00,COMPRA EN  TIENDA D1,-18450.0,22826233.000000004,COP
821,2025-11-20 05:00:00,ABONO INTERESES AHORROS,31.29,22826264.290000003,COP
822,2025-11-23 05:00:00,COMPRA EN  METRO IBAG,-141540.0,22684724.290000003,COP
823,2025-11-23 05:00:00,ABONO INTERESES AHORROS,93.78,22684818.070000004,COP
824,2025-11-26 05:00:00,COMPRA EN  SURTIPLAZA,-195350.0,22489468.070000004,COP
825,2025-11-26 05:00:00,TRANSF QR JOHAN GUZMAN GUZMAN,-199367.0,22290101.070000004,COP
826,2025-11-26 05:00:00,ABONO INTERESES AHORROS,93.21,22290194.28,COP
827,2025-11-26 05:00:00,RETIRO CAJERO,-100000.0,22190194.28,COP
828,2025-11-27 05:00:00,ABONO INTERESES AHORROS,30.39,22190224.67,COP
829,2025-11-27 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-237500.0,21952724.67,COP
830,2025-11-28 05:00:00,TRASLADO VIRTUAL OTROS BANCOS,-250765.0,21701959.67,COP
831,2025-11-28 05:00:00,ABONO INTERESES AHORROS,30.07,21701989.740000002,COP
832,2025-11-28 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,3903060.0,25605049.740000002,COP
833,2025-11-28 05:00:00,RETIRO CAJERO,-1000000.0,24605049.740000002,COP
834,2025-11-29 05:00:00,COMISION TRASLADO OTROS BANCOS,-7300.0,24597749.740000002,COP
835,2025-11-29 05:00:00,ABONO INTERESES AHORROS,33.7,24597783.440000005,COP
836,2025-11-29 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,24565783.440000005,COP
837,2025-11-29 05:00:00,AJUSTE INTERES AHORROS DB,-0.01,24565783.430000003,COP
838,2025-11-29 05:00:00,IVA COMIS TRASLADO OTROS BCOS,-1387.0,24564396.430000003,COP
839,2025-11-29 05:00:00,COMPRA EN  EXITO WOW,-98087.0,24466309.430000003,COP
840,2025-11-30 05:00:00,ABONO INTERESES AHORROS,33.22,24466342.650000002,COP
841,2025-11-30 05:00:00,COMPRA EN  SUPERMERCA,-165580.0,24300762.650000002,COP
842,2025-11-30 05:00:00,ABONO INTERESES AHORROS,33.51,24300796.160000004,COP
843,2025-11-30 05:00:00,COMPRA EN  TIENDA D1,-48350.0,24252446.160000004,COP
844,2025-12-01 05:00:00,PAGO APP ALCANOS DE COLOMBIA,-56760.0,24195686.160000004,COP
845,2025-12-01 05:00:00,PAGO APP CELSIA COLOMBIA TOLI,-101414.0,24094272.160000004,COP
846,2025-12-03 05:00:00,ABONO INTERESES AHORROS,66.0,24094338.160000004,COP
847,2025-12-03 05:00:00,RETIRO CAJERO,-200000.0,23894338.160000004,COP
848,2025-12-03 05:00:00,COMPRA EN  SUPERMERCA,-115800.0,23778538.160000004,COP
849,2025-12-03 05:00:00,PAGO AUTOM TC MASTER PESOS,-35200.0,23743338.160000004,COP
850,2025-12-04 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-128650.0,23614688.160000004,COP
851,2025-12-04 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-128650.0,23486038.160000004,COP
852,2025-12-04 05:00:00,ABONO INTERESES AHORROS,32.52,23486070.680000003,COP
853,2025-12-06 05:00:00,COMPRA EN  SURTIPLAZA,-52100.0,23433970.680000003,COP
854,2025-12-06 05:00:00,COMPRA EN  SUPERMERCA,-159517.0,23274453.680000003,COP
855,2025-12-06 05:00:00,ABONO INTERESES AHORROS,64.34,23274518.020000003,COP
856,2025-12-06 05:00:00,PAGO PSE COMUNICACION CELULAR,-133296.0,23141222.020000003,COP
857,2025-12-07 05:00:00,COMPRA EN  SUPERMERCA,-57140.0,23084082.020000003,COP
858,2025-12-07 05:00:00,COMPRA EN  SUPERTIEND,-202226.0,22881856.020000003,COP
859,2025-12-07 05:00:00,COMPRA EN  LITTLE MIC,-54064.0,22827792.020000003,COP
860,2025-12-07 05:00:00,ABONO INTERESES AHORROS,31.7,22827823.720000003,COP
861,2025-12-07 05:00:00,COMPRA EN  DECATHLON,-67000.0,22760823.720000003,COP
862,2025-12-07 05:00:00,COMPRA EN  SUPERMERCA,-42850.0,22717973.720000003,COP
863,2025-12-07 05:00:00,RETIRO CAJERO,-100000.0,22617973.720000003,COP
864,2025-12-12 05:00:00,COMPRA EN  METRO IBAG,-204708.0,22413265.720000003,COP
865,2025-12-12 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-1169500.0,21243765.720000003,COP
866,2025-12-12 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,17587027.0,38830792.72,COP
867,2025-12-12 05:00:00,ABONO INTERESES AHORROS,154.9,38830947.620000005,COP
868,2025-12-13 05:00:00,RETIRO CAJERO,-500000.0,38330947.620000005,COP
869,2025-12-13 05:00:00,COMPRA EN  DROGUERIA,-22800.0,38308147.620000005,COP
870,2025-12-13 05:00:00,ABONO INTERESES AHORROS,53.19,38308200.81,COP
871,2025-12-14 05:00:00,COMPRA EN  ELA ESTACI,-104930.0,38203270.81,COP
872,2025-12-14 05:00:00,COMPRA EN  ALMACEN CA,-159900.0,38043370.81,COP
873,2025-12-14 05:00:00,COMPRA EN  SUPERMERCA,-46937.0,37996433.81,COP
874,2025-12-14 05:00:00,COMPRA EN  PUMA STORE,-259800.0,37736633.81,COP
875,2025-12-14 05:00:00,COMPRA EN  FALABELLA,-149990.0,37586643.81,COP
876,2025-12-14 05:00:00,COMPRA EN  TIENDA TU,-219800.0,37366843.81,COP
877,2025-12-14 05:00:00,ABONO INTERESES AHORROS,52.47,37366896.28,COP
